,0
144,"POLYGON ((-93.2434787744052 44.93424800847992, -93.23395879293808 44.93424800847992, -93.23395879293808 44.94099291120786, -93.2434787744052 44.94099291120786, -93.2434787744052 44.93424800847992))"
145,"POLYGON ((-93.2434787744052 44.94099291120786, -93.23395879293808 44.94099291120786, -93.23395879293808 44.94773781393581, -93.2434787744052 44.94773781393581, -93.2434787744052 44.94099291120786))"
146,"POLYGON ((-93.2434787744052 44.94773781393581, -93.23395879293808 44.94773781393581, -93.23395879293808 44.95448271666375, -93.2434787744052 44.95448271666375, -93.2434787744052 44.94773781393581))"
147,"POLYGON ((-93.2434787744052 44.95448271666375, -93.23395879293808 44.95448271666375, -93.23395879293808 44.9612276193917, -93.2434787744052 44.9612276193917, -93.2434787744052 44.95448271666375))"
148,"POLYGON ((-93.2434787744052 44.9612276193917, -93.23395879293808 44.9612276193917, -93.23395879293808 44.96797252211964, -93.2434787744052 44.96797252211964, -93.2434787744052 44.9612276193917))"
149,"POLYGON ((-93.2434787744052 44.96797252211964, -93.23395879293808 44.96797252211964, -93.23395879293808 44.97471742484759, -93.2434787744052 44.97471742484759, -93.2434787744052 44.96797252211964))"
150,"POLYGON ((-93.2434787744052 44.97471742484759, -93.23395879293808 44.97471742484759, -93.23395879293808 44.98146232757554, -93.2434787744052 44.98146232757554, -93.2434787744052 44.97471742484759))"
151,"POLYGON ((-93.2434787744052 44.98146232757554, -93.23395879293808 44.98146232757554, -93.23395879293808 44.98820723030348, -93.2434787744052 44.98820723030348, -93.2434787744052 44.98146232757554))"
152,"POLYGON ((-93.2434787744052 44.98820723030348, -93.23395879293808 44.98820723030348, -93.23395879293808 44.99495213303143, -93.2434787744052 44.99495213303143, -93.2434787744052 44.98820723030348))"
153,"POLYGON ((-93.2434787744052 44.99495213303143, -93.23395879293808 44.99495213303143, -93.23395879293808 45.00169703575937, -93.2434787744052 45.00169703575937, -93.2434787744052 44.99495213303143))"
154,"POLYGON ((-93.2434787744052 45.00169703575937, -93.23395879293808 45.00169703575937, -93.23395879293808 45.00844193848732, -93.2434787744052 45.00844193848732, -93.2434787744052 45.00169703575937))"
155,"POLYGON ((-93.2434787744052 45.00844193848732, -93.23395879293808 45.00844193848732, -93.23395879293808 45.01518684121526, -93.2434787744052 45.01518684121526, -93.2434787744052 45.00844193848732))"
156,"POLYGON ((-93.2434787744052 45.01518684121526, -93.23395879293808 45.01518684121526, -93.23395879293808 45.02193174394321, -93.2434787744052 45.02193174394321, -93.2434787744052 45.01518684121526))"
157,"POLYGON ((-93.23395879293808 44.92075820302403, -93.22443881147096 44.92075820302403, -93.22443881147096 44.92750310575197, -93.23395879293808 44.92750310575197, -93.23395879293808 44.92075820302403))"
158,"POLYGON ((-93.23395879293808 44.92750310575197, -93.22443881147096 44.92750310575197, -93.22443881147096 44.93424800847992, -93.23395879293808 44.93424800847992, -93.23395879293808 44.92750310575197))"
159,"POLYGON ((-93.23395879293808 44.93424800847992, -93.22443881147096 44.93424800847992, -93.22443881147096 44.94099291120786, -93.23395879293808 44.94099291120786, -93.23395879293808 44.93424800847992))"
160,"POLYGON ((-93.23395879293808 44.94099291120786, -93.22443881147096 44.94099291120786, -93.22443881147096 44.94773781393581, -93.23395879293808 44.94773781393581, -93.23395879293808 44.94099291120786))"
161,"POLYGON ((-93.23395879293808 44.94773781393581, -93.22443881147096 44.94773781393581, -93.22443881147096 44.95448271666375, -93.23395879293808 44.95448271666375, -93.23395879293808 44.94773781393581))"
162,"POLYGON ((-93.23395879293808 44.95448271666375, -93.22443881147096 44.95448271666375, -93.22443881147096 44.9612276193917, -93.23395879293808 44.9612276193917, -93.23395879293808 44.95448271666375))"
163,"POLYGON ((-93.23395879293808 44.9612276193917, -93.22443881147096 44.9612276193917, -93.22443881147096 44.96797252211964, -93.23395879293808 44.96797252211964, -93.23395879293808 44.9612276193917))"
164,"POLYGON ((-93.23395879293808 44.96797252211964, -93.22443881147096 44.96797252211964, -93.22443881147096 44.97471742484759, -93.23395879293808 44.97471742484759, -93.23395879293808 44.96797252211964))"
165,"POLYGON ((-93.23395879293808 44.97471742484759, -93.22443881147096 44.97471742484759, -93.22443881147096 44.98146232757554, -93.23395879293808 44.98146232757554, -93.23395879293808 44.97471742484759))"
166,"POLYGON ((-93.23395879293808 44.98146232757554, -93.22443881147096 44.98146232757554, -93.22443881147096 44.98820723030348, -93.23395879293808 44.98820723030348, -93.23395879293808 44.98146232757554))"
167,"POLYGON ((-93.23395879293808 44.98820723030348, -93.22443881147096 44.98820723030348, -93.22443881147096 44.99495213303143, -93.23395879293808 44.99495213303143, -93.23395879293808 44.98820723030348))"
168,"POLYGON ((-93.23395879293808 44.99495213303143, -93.22443881147096 44.99495213303143, -93.22443881147096 45.00169703575937, -93.23395879293808 45.00169703575937, -93.23395879293808 44.99495213303143))"
169,"POLYGON ((-93.23395879293808 45.00169703575937, -93.22443881147096 45.00169703575937, -93.22443881147096 45.00844193848732, -93.23395879293808 45.00844193848732, -93.23395879293808 45.00169703575937))"
170,"POLYGON ((-93.23395879293808 45.02867664667115, -93.22443881147096 45.02867664667115, -93.22443881147096 45.0354215493991, -93.23395879293808 45.0354215493991, -93.23395879293808 45.02867664667115))"
171,"POLYGON ((-93.22443881147096 44.89377859211225, -93.21491883000384 44.89377859211225, -93.21491883000384 44.90052349484019, -93.22443881147096 44.90052349484019, -93.22443881147096 44.89377859211225))"
172,"POLYGON ((-93.22443881147096 44.91401330029608, -93.21491883000384 44.91401330029608, -93.21491883000384 44.92075820302403, -93.22443881147096 44.92075820302403, -93.22443881147096 44.91401330029608))"
173,"POLYGON ((-93.22443881147096 44.92075820302403, -93.21491883000384 44.92075820302403, -93.21491883000384 44.92750310575197, -93.22443881147096 44.92750310575197, -93.22443881147096 44.92075820302403))"
174,"POLYGON ((-93.22443881147096 44.92750310575197, -93.21491883000384 44.92750310575197, -93.21491883000384 44.93424800847992, -93.22443881147096 44.93424800847992, -93.22443881147096 44.92750310575197))"
175,"POLYGON ((-93.22443881147096 44.93424800847992, -93.21491883000384 44.93424800847992, -93.21491883000384 44.94099291120786, -93.22443881147096 44.94099291120786, -93.22443881147096 44.93424800847992))"
176,"POLYGON ((-93.22443881147096 44.94099291120786, -93.21491883000384 44.94099291120786, -93.21491883000384 44.94773781393581, -93.22443881147096 44.94773781393581, -93.22443881147096 44.94099291120786))"
177,"POLYGON ((-93.22443881147096 44.94773781393581, -93.21491883000384 44.94773781393581, -93.21491883000384 44.95448271666375, -93.22443881147096 44.95448271666375, -93.22443881147096 44.94773781393581))"
178,"POLYGON ((-93.22443881147096 44.9612276193917, -93.21491883000384 44.9612276193917, -93.21491883000384 44.96797252211964, -93.22443881147096 44.96797252211964, -93.22443881147096 44.9612276193917))"
179,"POLYGON ((-93.22443881147096 44.96797252211964, -93.21491883000384 44.96797252211964, -93.21491883000384 44.97471742484759, -93.22443881147096 44.97471742484759, -93.22443881147096 44.96797252211964))"
180,"POLYGON ((-93.22443881147096 44.97471742484759, -93.21491883000384 44.97471742484759, -93.21491883000384 44.98146232757554, -93.22443881147096 44.98146232757554, -93.22443881147096 44.97471742484759))"
181,"POLYGON ((-93.22443881147096 44.98146232757554, -93.21491883000384 44.98146232757554, -93.21491883000384 44.98820723030348, -93.22443881147096 44.98820723030348, -93.22443881147096 44.98146232757554))"
182,"POLYGON ((-93.22443881147096 44.98820723030348, -93.21491883000384 44.98820723030348, -93.21491883000384 44.99495213303143, -93.22443881147096 44.99495213303143, -93.22443881147096 44.98820723030348))"
183,"POLYGON ((-93.22443881147096 44.99495213303143, -93.21491883000384 44.99495213303143, -93.21491883000384 45.00169703575937, -93.22443881147096 45.00169703575937, -93.22443881147096 44.99495213303143))"
184,"POLYGON ((-93.21491883000384 44.91401330029608, -93.20539884853672 44.91401330029608, -93.20539884853672 44.92075820302403, -93.21491883000384 44.92075820302403, -93.21491883000384 44.91401330029608))"
185,"POLYGON ((-93.21491883000384 44.92750310575197, -93.20539884853672 44.92750310575197, -93.20539884853672 44.93424800847992, -93.21491883000384 44.93424800847992, -93.21491883000384 44.92750310575197))"
186,"POLYGON ((-93.21491883000384 44.94099291120786, -93.20539884853672 44.94099291120786, -93.20539884853672 44.94773781393581, -93.21491883000384 44.94773781393581, -93.21491883000384 44.94099291120786))"
187,"POLYGON ((-93.21491883000384 44.94773781393581, -93.20539884853672 44.94773781393581, -93.20539884853672 44.95448271666375, -93.21491883000384 44.95448271666375, -93.21491883000384 44.94773781393581))"
188,"POLYGON ((-93.21491883000384 44.95448271666375, -93.20539884853672 44.95448271666375, -93.20539884853672 44.9612276193917, -93.21491883000384 44.9612276193917, -93.21491883000384 44.95448271666375))"
189,"POLYGON ((-93.21491883000384 44.9612276193917, -93.20539884853672 44.9612276193917, -93.20539884853672 44.96797252211964, -93.21491883000384 44.96797252211964, -93.21491883000384 44.9612276193917))"
190,"POLYGON ((-93.21491883000384 44.96797252211964, -93.20539884853672 44.96797252211964, -93.20539884853672 44.97471742484759, -93.21491883000384 44.97471742484759, -93.21491883000384 44.96797252211964))"
191,"POLYGON ((-93.21491883000384 44.97471742484759, -93.20539884853672 44.97471742484759, -93.20539884853672 44.98146232757554, -93.21491883000384 44.98146232757554, -93.21491883000384 44.97471742484759))"
192,"POLYGON ((-93.21491883000384 44.98146232757554, -93.20539884853672 44.98146232757554, -93.20539884853672 44.98820723030348, -93.21491883000384 44.98820723030348, -93.21491883000384 44.98146232757554))"
193,"POLYGON ((-93.21491883000384 44.98820723030348, -93.20539884853672 44.98820723030348, -93.20539884853672 44.99495213303143, -93.21491883000384 44.99495213303143, -93.21491883000384 44.98820723030348))"
194,"POLYGON ((-93.21491883000384 44.99495213303143, -93.20539884853672 44.99495213303143, -93.20539884853672 45.00169703575937, -93.21491883000384 45.00169703575937, -93.21491883000384 44.99495213303143))"
195,"POLYGON ((-93.21491883000384 45.00169703575937, -93.20539884853672 45.00169703575937, -93.20539884853672 45.00844193848732, -93.21491883000384 45.00844193848732, -93.21491883000384 45.00169703575937))"
196,"POLYGON ((-93.20539884853672 44.92750310575197, -93.1958788670696 44.92750310575197, -93.1958788670696 44.93424800847992, -93.20539884853672 44.93424800847992, -93.20539884853672 44.92750310575197))"
